group	marker	position
4B	Cluster_6003|Contig2|original@132	148.1
4B	Cluster_11283|Contig2|complementarySeq@1241	148.1
4B	Cluster_2564|Contig2|original@192	148.1
4B	Cluster_2039|Contig1|original@295	158.5
4B	Cluster_7477|Contig1|complementarySeq@890	159.433333333333
4B	Cluster_7814|Contig2|original@233	159.433333333333
4B	Cluster_1968|Contig1|likelySeq@468	159.433333333333
4B	Cluster_1968|Contig1|complementarySeq@1182	159.9
4B	Cluster_1968|Contig1|likelySeq@1182	159.9
4B	Cluster_3698|Contig2|original@893	160.5
4B	Cluster_3698|Contig3|original@441	161.05
4B	Cluster_3007|Contig1|likelySeq@880	161.6
4B	Cluster_2025|Contig21|original@409	163.7
4B	Cluster_2025|Contig3|original@217	163.7
4B	Cluster_546|Contig1|original@126	163.7
5A	Cluster_1840|Contig1|original@843	0
5A	Cluster_3397|Contig1|likelySeq@200	0
5A	Cluster_5245|Contig3|original@3374	0
5A	Cluster_6039|Contig3|likelySeq@2260	15.5
5A	Cluster_242|Contig12|likelySeq@1606	15.5
5A	Cluster_1791|Contig2|original@380	26.3
5A	Cluster_7508|Contig3|original@1834	26.3
5A	Cluster_1939|Contig1|original@869	40.6
5A	Cluster_2496|Contig1|likelySeq@1789	40.6
5A	Cluster_12743|Contig2|complementarySeq@689	41.0666666666667
5A	Cluster_36|Contig2|original@886	41.0666666666667
5A	Cluster_8245|Contig2|original@960	41.3
5A	Cluster_8303|Contig2|original@332	41.3
5A	Cluster_2949|Contig2|original@103	42.9
5A	Cluster_10234|Contig1|original@171	42.9
5A	Cluster_2008|Contig1|complementarySeq@331	42.9
5A	Cluster_7428|Contig3|original@3241	48.2
5A	Cluster_5500|Contig1|likelySeq@319	48.2
5A	Cluster_7428|Contig3|original@1536	48.2
5A	Cluster_7428|Contig3|original@3402	48.2
5A	Cluster_7428|Contig7|original@959	48.2
5A	Cluster_4904|Contig6|original@1299	57.15
5A	Cluster_2158|Contig2|original@803	65.2
5A	Cluster_1243|Contig2|original@897	65.7
5A	Cluster_2524|Contig1|likelySeq@2186	65.7
5A	Cluster_7625|Contig2|original@914	65.7
5A	Cluster_14113|Contig1|likelySeq@427	66.1
5A	Cluster_5935|Contig1|original@1038	66.1
5A	Cluster_10005|Contig2|original@170	66.4
5A	Cluster_10452|Contig2|original@517	66.4
5A	Cluster_10458|Contig1|likelySeq@1302	66.4
5A	Cluster_10509|Contig1|likelySeq@163	66.4
5A	Cluster_13648|Contig2|original@896	66.4
5A	Cluster_2353|Contig2|original@1944	66.4
5A	Cluster_2814|Contig1|original@183	66.4
5A	Cluster_3030|Contig2|original@117	66.4
5A	Cluster_4298|Contig1|complementarySeq@769	66.4
5A	Cluster_8765|Contig2|original@528	66.4
5A	Cluster_9659|Contig1|likelySeq@104	66.4
5A	Cluster_1931|Contig1|original@315	67
5A	Cluster_387|Contig1|complementarySeq@334	67.1153846153846
5A	Cluster_6798|Contig1|original@371	67.775
5A	Cluster_7833|Contig2|complementarySeq@309	67.865
5A	Cluster_8262|Contig1|original@1350	67.865
5A	Cluster_8262|Contig3|original@60	67.8652173913044
5A	Cluster_4620|Contig2|original@1705	67.8652173913044
5A	Cluster_5347|Contig1|likelySeq@2072	67.8652173913044
5A	Cluster_5600|Contig3|original@3796	67.8652173913044
5A	Cluster_7129|Contig2|original@765	67.8652173913044
5A	Cluster_827|Contig2|likelySeq@1475	67.8652173913044
5A	Cluster_10344|Contig2|original@422	67.8652173913044
5A	Cluster_1311|Contig10|original@1218	67.8652173913044
5A	Cluster_143|Contig12|original@193	67.8652173913044
5A	Cluster_1654|Contig2|original@1031	67.8652173913044
5A	Cluster_20220|Contig2|original@864	67.8652173913044
5A	Cluster_2211|Contig8|likelySeq@919	67.8652173913044
5A	Cluster_2353|Contig3|complementarySeq@7472	67.8652173913044
5A	Cluster_1311|Contig7|original@224	67.9615384615385
5A	Cluster_3139|Contig2|original@1762	68
5A	Cluster_540|Contig1|original@2099	68
5A	Cluster_12590|Contig2|original@361	69.2
5A	Cluster_17382|Contig2|likelySeq@789	70.4
5A	Cluster_377|Contig1|original@612	70.4
5A	Cluster_6053|Contig1|likelySeq@1139	70.8
5A	Cluster_2020|Contig1|likelySeq@2151	71.6
5A	Cluster_900|Contig1|original@450	71.6
5A	Cluster_7836|Contig2|likelySeq@398	72.1
5A	Cluster_2126|Contig2|original@222	78.3
5A	Cluster_11526|Contig1|original@1240	78.3
5A	Cluster_9058|Contig1|likelySeq@297	78.3
5A	Cluster_11526|Contig3|complementarySeq@454	78.3
5A	Cluster_11526|Contig4|original@2001	78.3
5A	Cluster_2403|Contig2|original@1803	78.3
5A	Cluster_2403|Contig4|original@490	78.3
5A	Cluster_5114|Contig3|original@571	86.2
5A	Cluster_5114|Contig4|original@571	86.2
5A	Cluster_5114|Contig7|original@577	86.2
5A	Cluster_6242|Contig1|original@353	86.2
5A	Cluster_9086|Contig2|original@275	86.2
5A	Cluster_14674|Contig2|original@1323	86.2
5A	Cluster_19618|Contig2|original@140	92.9
5A	Cluster_1670|Contig2|original@762	93.55
5A	Cluster_1670|Contig4|original@2156	94.2
5A	Cluster_8785|Contig3|original@730	94.4
5A	Cluster_15943|Contig1|likelySeq@1803	94.4
5A	Cluster_2741|Contig3|likelySeq@2068	96.1
5A	Cluster_1178|Contig3|original@139	96.1
5A	Cluster_633|Contig3|original@597	99.4
5A	Cluster_8741|Contig5|original@2447	99.4
5A	Cluster_2461|Contig1|original@824	105.9
5A	Cluster_3258|Contig1|original@214	105.9
5A	Cluster_4366|Contig2|original@245	105.9
5A	Cluster_4366|Contig2|original@427	105.9
5A	Cluster_7599|Contig1|original@869	105.9
5A	Cluster_3258|Contig4|original@2409	105.9
5A	Cluster_9536|Contig2|original@963	109.433333333333
5A	Cluster_1970|Contig1|original@672	109.433333333333
5A	Cluster_6908|Contig1|original@146	109.433333333333
5A	Cluster_52|Contig1|original@1404	109.433333333333
5A	Cluster_6136|Contig1|complementarySeq@152	109.433333333333
5A	Cluster_6136|Contig1|complementarySeq@2113	109.433333333333
5A	Cluster_6408|Contig4|original@313	109.433333333333
5A	Cluster_7125|Contig1|complementarySeq@936	109.433333333333
5A	Cluster_8420|Contig1|complementarySeq@534	109.433333333333
5A	Cluster_8420|Contig1|complementarySeq@628	109.433333333333
5A	Cluster_8671|Contig2|original@216	109.433333333333
5A	Cluster_9571|Contig3|original@362	109.433333333333
5A	Cluster_10555|Contig1|likelySeq@152	109.433333333333
5A	Cluster_11552|Contig2|complementarySeq@386	109.433333333333
5A	Cluster_12758|Contig2|original@1057	109.433333333333
5A	Cluster_16187|Contig1|complementarySeq@664	109.433333333333
5A	Cluster_1788|Contig3|complementarySeq@1860	109.433333333333
5A	Cluster_18853|Contig1|likelySeq@354	109.433333333333
5A	Cluster_1956|Contig4|original@122	109.433333333333
5A	Cluster_1970|Contig1|original@876	109.433333333333
5A	Cluster_1976|Contig1|likelySeq@483	109.433333333333
5A	Cluster_2665|Contig3|likelySeq@285	109.433333333333
5A	Cluster_3258|Contig2|original@110	109.433333333333
5A	Cluster_14140|Contig2|complementarySeq@1113	111
5A	Cluster_52|Contig4|original@1559	111.4
5A	Cluster_16450|Contig1|original@92	114.3
5A	Cluster_16704|Contig1|complementarySeq@680	114.3
5A	Cluster_12318|Contig2|original@788	129.6
5A	Cluster_14438|Contig1|complementarySeq@1242	129.6
5A	Cluster_9862|Contig1|original@399	129.6
5A	Cluster_2070|Contig2|likelySeq@1601	129.6
5A	Cluster_3651|Contig1|complementarySeq@99	130.2
5A	Cluster_511|Contig2|original@184	130.2
5A	Cluster_5208|Contig3|original@3434	130.2
5A	Cluster_527|Contig61|likelySeq@1580	130.2
5A	Cluster_538|Contig2|original@90	130.2
5A	Cluster_538|Contig2|original@250	130.2
5A	Cluster_630|Contig3|original@312	130.2
5A	Cluster_711|Contig2|original@341	130.2
5A	Cluster_716|Contig3|original@2208	130.2
5A	Cluster_8479|Contig1|original@998	130.2
5A	Cluster_11459|Contig1|likelySeq@1686	130.2
5A	Cluster_12318|Contig2|original@758	130.2
5A	Cluster_14438|Contig1|complementarySeq@1342	130.2
5A	Cluster_20647|Contig1|complementarySeq@537	130.2
5A	Cluster_527|Contig61|likelySeq@973	130.4
5A	Cluster_511|Contig2|original@338	132
5A	Cluster_4424|Contig2|likelySeq@607	137.5
5A	Cluster_4095|Contig4|original@775	137.7
5A	Cluster_4095|Contig3|original@1099	137.7
5A	Cluster_4095|Contig4|original@546	137.7
5A	Cluster_4424|Contig1|likelySeq@468	137.7
5A	Cluster_5947|Contig1|original@86	137.7
5A	Cluster_4309|Contig3|original@759	137.8
5A	Cluster_947|Contig13|original@1475	137.8
5A	Cluster_947|Contig11|original@644	137.9
5A	Cluster_9524|Contig2|original@346	137.9
5A	Cluster_9524|Contig4|original@676	137.9
5A	Cluster_4274|Contig1|original@701	154
5A	Cluster_4439|Contig3|original@411	154
5A	Cluster_4544|Contig1|likelySeq@837	154
5A	Cluster_8076|Contig1|original@1054	154
5A	Cluster_5820|Contig1|complementarySeq@961	166.3
5A	Cluster_921|Contig2|original@140	166.566666666667
5A	Cluster_17437|Contig1|likelySeq@1331	166.7
5A	Cluster_8398|Contig1|complementarySeq@1096	166.7
5A	Cluster_448|Contig3|original@1524	169
5A	Cluster_448|Contig1|original@1996	169.2
5A	Cluster_448|Contig2|original@348	169.2
5A	Cluster_7768|Contig1|original@1806	169.2
5A	Cluster_967|Contig1|original@1528	169.2
5A	Cluster_1128|Contig1|original@500	169.2
5A	Cluster_6075|Contig1|likelySeq@1699	169.4
5A	Cluster_1247|Contig2|original@622	172.3
5A	Cluster_5294|Contig11|original@97	172.3
5A	Cluster_2984|Contig1|original@209	175.3
5A	Cluster_6278|Contig1|complementarySeq@1123	177.3
5A	Cluster_6278|Contig1|complementarySeq@1293	177.3
5A	Cluster_2068|Contig1|likelySeq@1615	179.633333333333
5A	Cluster_12209|Contig3|original@437	180.8
5A	Cluster_13043|Contig1|original@2171	180.8
5A	Cluster_4791|Contig4|original@115	180.8
5A	Cluster_4791|Contig1|original@1098	180.8
5A	Cluster_4791|Contig2|original@928	180.8
5A	Cluster_12209|Contig3|original@374	180.8
5A	Cluster_1928|Contig2|likelySeq@1957	180.8
5A	Cluster_175|Contig11|original@348	183.7
5A	Cluster_5929|Contig4|original@753	184.5
5A	Cluster_7429|Contig1|original@1025	185.2
5A	Cluster_14412|Contig2|original@160	186.95
5A	Cluster_6182|Contig1|original@232	187.4
5A	Cluster_6441|Contig2|complementarySeq@3036	187.8
5A	Cluster_5051|Contig1|likelySeq@1604	188.16
5A	Cluster_5528|Contig1|likelySeq@1761	188.2
5A	Cluster_13128|Contig1|original@886	188.7
5A	Cluster_5604|Contig2|original@1816	188.7
5A	Cluster_5604|Contig4|original@633	188.7
5A	Cluster_1267|Contig3|original@1448	188.7
5A	Cluster_1267|Contig4|original@2186	188.7
5A	Cluster_403|Contig1|likelySeq@2034	189.075
5A	Cluster_5828|Contig1|original@2423	189.075
5A	Cluster_6182|Contig2|original@222	189.84
5A	Cluster_10265|Contig3|original@484	190.55
5A	Cluster_4584|Contig2|original@1916	190.55
5A	Cluster_1966|Contig2|original@509	190.55
5A	Cluster_2235|Contig3|complementarySeq@916	190.55
5A	Cluster_2091|Contig3|original@1235	192.9
5A	Cluster_2906|Contig3|original@986	192.9
5A	Cluster_7407|Contig1|original@213	192.9
5A	Cluster_10872|Contig1|likelySeq@763	193.6
5A	Cluster_1114|Contig1|original@690	193.6
5A	Cluster_16940|Contig2|original@411	193.6
5A	Cluster_5114|Contig10|original@2539	193.6
5A	Cluster_5114|Contig10|original@2764	193.8
5A	Cluster_11865|Contig1|original@518	193.8
5A	Cluster_7106|Contig1|complementarySeq@547	194
5A	Cluster_15371|Contig1|likelySeq@975	194.4
5A	Cluster_3365|Contig2|original@162	194.4
5A	Cluster_7277|Contig4|original@1049	194.4
5A	Cluster_8367|Contig2|original@540	195.4
5A	Cluster_18037|Contig1|likelySeq@334	196.3
5A	Cluster_189|Contig1|original@409	198.1
5A	Cluster_11674|Contig1|original@859	199.2
5A	Cluster_2406|Contig1|original@1505	199.2
5A	Cluster_11674|Contig2|original@248	199.333333333333
5A	Cluster_15368|Contig1|complementarySeq@304	199.333333333333
5A	Cluster_189|Contig6|original@945	199.333333333333
5A	Cluster_2204|Contig1|original@530	199.6
5A	Cluster_10366|Contig1|original@225	200.5
5A	Cluster_11126|Contig1|original@548	202.1
5A	Cluster_12374|Contig1|original@410	202.1
5A	Cluster_2663|Contig3|likelySeq@650	202.1
5A	Cluster_7348|Contig2|original@163	202.1
5A	Cluster_1919|Contig1|original@798	203.266666666667
5A	Cluster_3031|Contig3|likelySeq@810	204.2
5A	Cluster_3031|Contig3|complementarySeq@283	204.66
5A	Cluster_419|Contig3|original@1847	204.733333333333
5A	Cluster_3844|Contig2|original@746	205.1
5A	Cluster_6308|Contig1|complementarySeq@589	205.1
5A	Cluster_7011|Contig2|original@532	205.1
5A	Cluster_3844|Contig2|original@441	205.628571428571
5A	Cluster_5025|Contig1|complementarySeq@750	205.628571428571
5A	Cluster_8207|Contig1|likelySeq@672	205.628571428571
5A	Cluster_762|Contig2|original@218	205.9
5A	Cluster_654|Contig2|original@951	206.057142857143
5A	Cluster_843|Contig2|original@1183	206.06
5A	Cluster_7011|Contig2|original@195	206.216666666667
5A	Cluster_843|Contig2|original@1364	206.366666666667
5A	Cluster_843|Contig5|original@898	206.366666666667
5A	Cluster_1873|Contig2|original@2296	206.366666666667
5A	Cluster_3031|Contig3|likelySeq@283	206.366666666667
5A	Cluster_108|Contig1|likelySeq@729	207
5A	Cluster_12772|Contig3|original@959	207
5A	Cluster_1327|Contig1|likelySeq@1037	207
5A	Cluster_4194|Contig3|original@296	207
5A	Cluster_419|Contig5|original@2135	207
5A	Cluster_6176|Contig1|original@1001	207
5A	Cluster_11816|Contig1|original@1059	209.5
5A	Cluster_2345|Contig1|original@833	209.5
5A	Cluster_5545|Contig2|original@745	209.5
5A	Cluster_5408|Contig2|original@399	218.2
5A	Cluster_10187|Contig1|complementarySeq@502	218.7
5A	Cluster_469|Contig1|original@110	218.7
5A	Cluster_18884|Contig1|original@69	221.6
5A	Cluster_4703|Contig1|likelySeq@254	221.6
5A	Cluster_4703|Contig2|original@1594	221.6
5A	Cluster_9364|Contig2|original@200	223.4
5A	Cluster_7457|Contig2|original@320	223.9
5A	Cluster_8415|Contig3|original@1430	223.9
5A	Cluster_5933|Contig2|original@1077	226.1
5A	Cluster_10125|Contig2|likelySeq@289	226.6
5A	Cluster_1448|Contig2|original@516	226.6
5A	Cluster_8878|Contig1|original@531	226.6
5A	Cluster_9648|Contig1|original@660	226.6
5A	Cluster_5933|Contig2|original@253	226.6
5A	Cluster_9648|Contig3|original@3333	226.6
5A	Cluster_10513|Contig1|complementarySeq@680	226.6
5A	Cluster_16375|Contig1|complementarySeq@434	226.6
5A	Cluster_265|Contig1|complementarySeq@300	226.6
5A	Cluster_343|Contig2|likelySeq@195	226.6
5A	Cluster_11094|Contig1|complementarySeq@313	231.2
5A	Cluster_13017|Contig2|original@435	231.2
5A	Cluster_9940|Contig1|complementarySeq@104	231.2
5A	Cluster_11232|Contig3|original@156	231.2
5A	Cluster_13017|Contig1|original@1145	231.2
5A	Cluster_200|Contig5|complementarySeq@86	231.2
5A	Cluster_9604|Contig1|original@1851	234.6
5A	Cluster_4233|Contig2|original@466	235.1
5A	Cluster_6432|Contig1|original@938	235.1
5A	Cluster_6432|Contig2|original@549	235.1
5A	Cluster_9010|Contig1|likelySeq@1971	238.4
5A	Cluster_2994|Contig2|original@299	238.4
5A	Cluster_10385|Contig1|original@818	240.3
5A	Cluster_13231|Contig1|original@1576	240.3
5A	Cluster_4440|Contig1|original@155	240.3
5A	Cluster_4440|Contig1|original@297	240.3
5A	Cluster_7675|Contig1|likelySeq@1445	240.3
5A	Cluster_2874|Contig1|original@470	240.3
5A	Cluster_3413|Contig3|original@264	240.3
5A	Cluster_6663|Contig1|original@129	246.4
5A	Cluster_1044|Contig2|original@2555	246.4
5A	Cluster_1044|Contig5|original@290	247.75
5A	Cluster_13490|Contig1|original@1111	248.425
5A	Cluster_4998|Contig2|original@487	249.1
5A	Cluster_4998|Contig5|original@484	249.1
5A	Cluster_4998|Contig6|original@3030	249.1
5A	Cluster_13797|Contig1|likelySeq@211	249.1
5A	Cluster_7053|Contig3|original@675	263.7
5A	Cluster_18464|Contig1|original@679	275.8
5A	Cluster_7954|Contig2|likelySeq@462	275.8
5A	Cluster_794|Contig1|original@237	276.2
5A	Cluster_2711|Contig5|original@662	276.6
5A	Cluster_16019|Contig1|original@235	276.6
5A	Cluster_2711|Contig4|original@1977	276.6
5A	Cluster_2711|Contig3|original@1602	277
5A	Cluster_3969|Contig1|original@49	284.8
5A	Cluster_3969|Contig2|original@887	284.8
5A	Cluster_1968|Contig2|likelySeq@1049	285.45
5A	Cluster_3698|Contig1|original@329	285.76
5A	Cluster_8551|Contig4|original@1219	285.76
5A	Cluster_3698|Contig4|original@631	285.76
5A	Cluster_5610|Contig1|original@332	285.76
5A	Cluster_5610|Contig4|original@2213	285.76
5A	Cluster_5610|Contig5|original@4464	285.76
5A	Cluster_7814|Contig1|complementarySeq@344	285.76
5A	Cluster_8551|Contig3|original@1132	285.76
5A	Cluster_1201|Contig5|likelySeq@3490	285.76
5A	Cluster_14343|Contig1|original@351	285.76
5A	Cluster_14343|Contig2|original@237	285.76
5A	Cluster_15107|Contig1|original@216	285.76
5A	Cluster_3007|Contig1|complementarySeq@1594	285.76
5A	Cluster_1201|Contig5|likelySeq@921	286.1
5A	Cluster_1968|Contig2|complementarySeq@1166	286.1
5A	Cluster_14343|Contig2|original@804	287
5A	Cluster_5610|Contig5|original@4733	287
5B	Cluster_16864|Contig2|original@1044	10.5
5B	Cluster_4148|Contig1|complementarySeq@269	10.5
5B	Cluster_3129|Contig1|original@196	10.5
5B	Cluster_5211|Contig1|original@1151	22.5
5B	Cluster_12561|Contig5|likelySeq@1091	22.5
5B	Cluster_12743|Contig2|likelySeq@602	22.5
5B	Cluster_574|Contig1|original@1458	37.6
5B	Cluster_574|Contig3|original@1572	37.6
5B	Cluster_574|Contig4|original@2129	37.6
5B	Cluster_7518|Contig2|original@411	38.4
5B	Cluster_5052|Contig1|original@795	38.8
5B	Cluster_9376|Contig2|original@291	41.2142857142857
5B	Cluster_14|Contig387|complementarySeq@126	41.2142857142857
5B	Cluster_15595|Contig3|original@378	41.4
5B	Cluster_12600|Contig1|original@326	45.4
5B	Cluster_1183|Contig1|likelySeq@311	49.7
5B	Cluster_232|Contig1|complementarySeq@758	49.7
5B	Cluster_1074|Contig1|likelySeq@610	50.5
5B	Cluster_1654|Contig1|original@309	50.5
5B	Cluster_5622|Contig2|original@579	50.5
5B	Cluster_6840|Contig1|likelySeq@1988	50.5
5B	Cluster_6840|Contig2|likelySeq@2009	50.5
5B	Cluster_6840|Contig3|likelySeq@1934	50.5
5B	Cluster_7019|Contig1|likelySeq@1221	51.2
5B	Cluster_5762|Contig2|likelySeq@793	52
5B	Cluster_2627|Contig1|original@207	52.8
5B	Cluster_358|Contig2|original@1270	52.8
5B	Cluster_4904|Contig2|likelySeq@236	53.3409090909091
5B	Cluster_12055|Contig1|likelySeq@4069	53.3409090909091
5B	Cluster_17092|Contig1|original@1437	53.3409090909091
5B	Cluster_2353|Contig3|likelySeq@7234	53.3409090909091
5B	Cluster_2563|Contig1|likelySeq@1944	53.3409090909091
5B	Cluster_2563|Contig1|complementarySeq@286	53.3409090909091
5B	Cluster_3195|Contig2|original@368	53.3409090909091
5B	Cluster_1189|Contig4|original@1187	53.5
5B	Cluster_13009|Contig2|original@386	53.5
5B	Cluster_3569|Contig1|complementarySeq@2568	53.5
5B	Cluster_4904|Contig2|complementarySeq@1303	53.5
5B	Cluster_5184|Contig1|complementarySeq@1236	53.5
5B	Cluster_559|Contig13|original@14765	53.5
5B	Cluster_119|Contig5|original@2153	54.3
5B	Cluster_5626|Contig1|complementarySeq@710	54.4769230769231
5B	Cluster_5762|Contig2|likelySeq@1374	54.4769230769231
5B	Cluster_5785|Contig2|complementarySeq@1933	54.4769230769231
5B	Cluster_16469|Contig1|likelySeq@495	54.4769230769231
5B	Cluster_17382|Contig2|complementarySeq@1357	54.4769230769231
5B	Cluster_7590|Contig2|original@552	54.4933333333333
5B	Cluster_12320|Contig3|complementarySeq@668	54.6
5B	Cluster_12320|Contig3|complementarySeq@741	54.7
5B	Cluster_16892|Contig1|original@146	54.7
5B	Cluster_20979|Contig1|original@80	54.7
5B	Cluster_3542|Contig1|original@428	54.7
5B	Cluster_5736|Contig2|complementarySeq@1178	54.7
5B	Cluster_8505|Contig2|complementarySeq@767	54.7
5B	Cluster_980|Contig1|original@747	54.7
5B	Cluster_24739|Contig1|original@349	54.7
5B	Cluster_6883|Contig5|original@245	54.7666666666667
5B	Cluster_7450|Contig2|original@1119	54.7666666666667
5B	Cluster_1467|Contig2|original@3815	55.5333333333333
5B	Cluster_237|Contig3|original@883	55.5333333333333
5B	Traes_5BL_7F84602F3@645	56.48
5B	Cluster_5837|Contig2|original@441	56.6
5B	Cluster_2203|Contig2|original@198	57.3
5B	Cluster_12169|Contig3|original@363	57.8
5B	Cluster_1172|Contig3|original@964	58.7
5B	Cluster_5114|Contig1|original@2143	58.7
5B	Cluster_8291|Contig5|complementarySeq@413	58.7
5B	Cluster_10431|Contig3|original@1208	58.7
5B	Cluster_1172|Contig4|original@323	58.7
5B	Cluster_13191|Contig2|original@347	58.7
5B	Cluster_13191|Contig2|original@432	58.7
5B	Cluster_1467|Contig2|original@1020	59.7
5B	Cluster_1690|Contig2|original@1059	60.2142857142857
5B	Cluster_6623|Contig2|complementarySeq@1014	60.8
5B	Cluster_85|Contig51|original@905	60.8
5B	Cluster_15943|Contig1|complementarySeq@1622	60.8
5B	Cluster_1670|Contig1|original@2408	60.8
5B	Cluster_237|Contig2|original@338	61.2
5B	Cluster_237|Contig4|original@336	61.2
5B	Cluster_3179|Contig1|likelySeq@1025	61.2
5B	Cluster_9658|Contig1|original@260	61.2
5B	Cluster_26029|Contig1|original@986	61.2
5B	Cluster_8741|Contig8|original@1357	61.66
5B	Cluster_2227|Contig2|original@183	64.9
5B	Cluster_24739|Contig1|original@187	70.2
5B	Cluster_7912|Contig1|original@193	70.2
5B	Cluster_5870|Contig2|original@141	70.7
5B	Cluster_8741|Contig2|original@2147	70.7
5B	Cluster_32636|Contig1|less_than_5_individuals|original@85	72.2
