group	marker	position
5A	Cluster_5291|Contig3|original@810	29.7
5A	Cluster_4833|Contig13|original@842	32.5
5A	Cluster_4833|Contig4|original@1943	32.5
5A	Cluster_1939|Contig1|original@869	38.7
5A	Cluster_36|Contig2|original@886	38.7
5A	Cluster_2496|Contig1|likelySeq@1789	39.3
5A	Cluster_12743|Contig2|complementarySeq@689	40.5
5A	Cluster_8245|Contig2|original@960	40.8
5A	Cluster_8245|Contig3|original@914	40.8
5A	Cluster_8303|Contig2|original@332	40.8
5A	Cluster_2949|Contig1|original@94	44.4
5A	Cluster_2008|Contig1|complementarySeq@331	44.7
5A	Cluster_2949|Contig2|original@103	44.7
5A	Cluster_10915|Contig1|complementarySeq@924	47.5
5A	Cluster_10174|Contig1|complementarySeq@213	47.9
5A	Cluster_7428|Contig3|original@1536	47.9
5A	Cluster_7428|Contig3|original@3241	47.9
5A	Cluster_7428|Contig3|original@3402	47.9
5A	Cluster_7428|Contig4|original@844	48.3
5A	Cluster_7428|Contig7|original@959	48.3
5A	Cluster_4904|Contig6|original@1299	50.7
5A	Cluster_15212|Contig3|original@741	53.2
5A	Cluster_9376|Contig1|original@725	53.2
5A	Cluster_2103|Contig2|complementarySeq@224	53.8
5A	Cluster_5052|Contig2|original@1309	53.8
5A	Cluster_2103|Contig2|likelySeq@224	54.2
5A	Cluster_5935|Contig1|original@1038	64.3
5A	Cluster_2158|Contig2|original@803	65.9
5A	Cluster_14113|Contig1|likelySeq@427	67.7
5A	Traes_5AS_8A0E6E7AD@88	72.3
5A	Cluster_2353|Contig2|original@1944	73.9
5A	Cluster_10509|Contig1|likelySeq@163	74.3
5A	Cluster_1192|Contig2|likelySeq@1303	74.3
5A	Cluster_1311|Contig10|original@1218	74.3
5A	Cluster_1311|Contig7|original@224	74.3
5A	Cluster_13648|Contig2|original@896	74.3
5A	Cluster_20220|Contig2|original@864	74.3
5A	Cluster_2211|Contig8|likelySeq@919	74.3
5A	Cluster_2814|Contig1|original@183	74.3
5A	Cluster_4298|Contig1|complementarySeq@769	74.3
5A	Cluster_5347|Contig1|likelySeq@2072	74.3
5A	Cluster_5600|Contig4|original@3820	74.3
5A	Cluster_7833|Contig2|complementarySeq@309	74.3
5A	Cluster_8262|Contig1|original@1350	74.3
5A	Cluster_8262|Contig3|original@60	74.3
5A	Cluster_2353|Contig3|complementarySeq@7472	75
5A	Cluster_4620|Contig2|original@1705	75
5A	Cluster_7625|Contig2|original@914	75.6
5A	Cluster_2524|Contig1|likelySeq@2186	76.3
5A	Cluster_1243|Contig2|original@897	77.3
5A	Cluster_41|Contig16|original@302	77.3
5A	Cluster_41|Contig21|original@382	77.3
5A	Cluster_1243|Contig1|original@1442	77.6
5A	Cluster_387|Contig1|complementarySeq@334	77.6
5A	Cluster_9659|Contig1|likelySeq@104	77.6
5A	Cluster_10005|Contig2|original@170	77.9
5A	Cluster_10452|Contig2|original@517	77.9
5A	Cluster_10509|Contig1|complementarySeq@163	77.9
5A	Cluster_1243|Contig6|original@1533	77.9
5A	Cluster_5188|Contig1|original@780	77.9
5A	Cluster_540|Contig1|original@2099	77.9
5A	Cluster_5600|Contig3|original@3796	77.9
5A	Cluster_7129|Contig2|original@765	77.9
5A	Cluster_3139|Contig2|original@1762	78.6
5A	Cluster_6798|Contig1|original@371	78.6
5A	Cluster_1931|Contig1|original@315	79.8
5A	Cluster_2619|Contig1|complementarySeq@89	81
5A	Cluster_10458|Contig1|likelySeq@1302	81.4
5A	Cluster_10458|Contig2|likelySeq@1383	81.4
5A	Cluster_13124|Contig1|complementarySeq@613	81.4
5A	Cluster_1654|Contig2|original@1031	81.4
5A	Cluster_10344|Contig2|original@422	81.7
5A	Cluster_8765|Contig2|original@528	81.7
5A	Cluster_12590|Contig2|original@361	82.1
5A	Cluster_17382|Contig2|likelySeq@789	83.1
5A	Cluster_14|Contig1279|original@608	85.1
5A	Traes_5AL_1EA22121D@586	85.1
5A	Cluster_143|Contig12|original@193	86.8
5A	Cluster_143|Contig28|original@175	86.8
5A	Cluster_143|Contig8|original@175	86.8
5A	Cluster_6053|Contig1|likelySeq@1139	86.8
5A	Cluster_827|Contig2|likelySeq@1475	86.8
5A	Cluster_377|Contig1|original@612	87.5
5A	Cluster_7836|Contig2|likelySeq@398	88.5
5A	Cluster_8563|Contig1|likelySeq@433	88.5
5A	Cluster_900|Contig1|original@450	88.5
5A	Cluster_2020|Contig1|likelySeq@2151	88.8
5A	Cluster_1385|Contig9|original@364	90.2
5A	Cluster_12320|Contig3|likelySeq@1587	90.5
5A	Cluster_11526|Contig3|complementarySeq@454	93.7
5A	Cluster_2403|Contig2|original@1803	93.7
5A	Cluster_2403|Contig4|original@490	93.7
5A	Cluster_11526|Contig1|original@1240	94
5A	Cluster_11526|Contig4|original@2001	94
5A	Cluster_2126|Contig2|original@222	94
5A	Cluster_8942|Contig1|likelySeq@652	94.9
5A	Cluster_9058|Contig1|likelySeq@297	94.9
5A	Cluster_3039|Contig3|original@843	96
5A	Cluster_15919|Contig1|likelySeq@167	97.3
5A	Cluster_2203|Contig1|original@2710	99.6
5A	Cluster_5695|Contig1|likelySeq@2043	99.6
5A	Cluster_5891|Contig1|original@143	99.6
5A	Cluster_10468|Contig2|likelySeq@787	100.8
5A	Cluster_10468|Contig3|original@841	100.8
5A	Cluster_2663|Contig4|complementarySeq@1297	100.8
5A	Cluster_2663|Contig4|likelySeq@1297	100.8
5A	Cluster_8291|Contig3|complementarySeq@1028	100.8
5A	Cluster_8291|Contig3|likelySeq@1028	100.8
5A	Cluster_3318|Contig3|original@365	101.3
5A	Cluster_4890|Contig2|likelySeq@295	101.8
5A	Cluster_14674|Contig2|original@1323	102.9
5A	Cluster_3179|Contig1|complementarySeq@834	102.9
5A	Cluster_1467|Contig1|original@2689	103.2
5A	Cluster_9086|Contig2|original@275	104.5
5A	Cluster_12497|Contig2|original@1400	107.7
5A	Cluster_5114|Contig12|original@2730	107.7
5A	Cluster_5114|Contig3|original@571	107.7
5A	Cluster_5114|Contig4|original@571	107.7
5A	Cluster_5114|Contig7|original@577	107.7
5A	Cluster_6242|Contig1|original@353	108
5A	Cluster_5070|Contig3|original@633	111.6
5A	Cluster_15943|Contig1|likelySeq@1803	112.2
5A	Cluster_1670|Contig2|original@762	112.2
5A	Cluster_1670|Contig4|original@2156	112.2
5A	Cluster_6886|Contig1|complementarySeq@832	112.2
5A	Cluster_8785|Contig2|original@572	112.2
5A	Cluster_8785|Contig3|original@730	112.2
5A	Cluster_17360|Contig1|original@151	112.7
5A	Cluster_2741|Contig3|likelySeq@2068	115.5
5A	Cluster_1178|Contig3|original@139	115.8
5A	Cluster_633|Contig3|original@597	119.3
5A	Cluster_633|Contig2|original@2500	119.6
5A	Cluster_8741|Contig5|original@2447	119.6
5A	Cluster_6408|Contig4|original@313	120.6
5A	Cluster_11271|Contig1|original@880	121.7
5A	Cluster_7599|Contig1|original@869	121.7
5A	Cluster_1162|Contig6|original@1980	122
5A	Cluster_12621|Contig1|original@209	123.2
5A	Cluster_2665|Contig3|likelySeq@287	123.7
5A	Cluster_6136|Contig1|complementarySeq@152	124.5
5A	Cluster_3258|Contig1|original@792	125.6
5A	Cluster_2506|Contig2|original@1017	126.1
5A	Cluster_3258|Contig2|original@110	126.1
5A	Cluster_3258|Contig4|original@2409	126.1
5A	Cluster_8671|Contig2|original@216	126.7
5A	Cluster_11552|Contig2|complementarySeq@386	127.5
5A	Cluster_4366|Contig2|original@245	127.5
5A	Cluster_4366|Contig2|original@427	127.5
5A	Cluster_26023|Contig1|original@287	127.8
5A	Cluster_8542|Contig3|original@205	127.8
5A	Cluster_18853|Contig1|likelySeq@354	133.1
5A	Cluster_6908|Contig1|original@203	133.1
5A	Cluster_8420|Contig1|complementarySeq@534	133.1
5A	Cluster_8420|Contig1|complementarySeq@628	133.1
5A	Cluster_9571|Contig3|original@362	133.1
5A	Cluster_14140|Contig2|complementarySeq@1113	133.4
5A	Cluster_12758|Contig2|original@1057	133.7
5A	Cluster_8496|Contig1|original@237	133.7
5A	Cluster_10555|Contig1|likelySeq@152	134.5
5A	Cluster_1970|Contig1|original@876	134.5
5A	Cluster_1970|Contig2|original@1806	134.5
5A	Cluster_1970|Contig3|original@1796	134.5
5A	Cluster_9260|Contig2|original@263	134.5
5A	Cluster_16187|Contig1|complementarySeq@664	134.9
5A	Cluster_7125|Contig1|complementarySeq@936	134.9
5A	Cluster_11550|Contig1|original@339	135.6
5A	Cluster_1788|Contig3|complementarySeq@1860	135.6
5A	Cluster_8552|Contig3|original@184	135.6
5A	Cluster_9536|Contig2|original@929	135.6
5A	Traes_5AL_1DA3B4631@1350	135.6
5A	Cluster_52|Contig1|original@1404	136.5
5A	Cluster_52|Contig2|original@854	136.5
5A	Cluster_52|Contig4|original@1559	136.5
5A	Cluster_52|Contig6|original@1430	136.5
5A	Cluster_52|Contig8|original@1416	136.5
5A	Cluster_9696|Contig2|original@141	136.5
5A	Cluster_1956|Contig4|original@122	137.1
5A	Cluster_16704|Contig1|complementarySeq@821	142
5A	Cluster_16450|Contig1|original@92	142.4
5A	Cluster_2995|Contig1|complementarySeq@1993	143.4
5A	Cluster_2995|Contig1|likelySeq@1993	143.4
5A	Cluster_2523|Contig2|original@836	149.6
5A	Cluster_2038|Contig1|original@190	152.4
5A	Cluster_9109|Contig1|complementarySeq@370	152.4
5A	Cluster_9109|Contig1|likelySeq@370	152.4
5A	cluster_singlet|EPO_010_216964157138506211216+,49837+|original@1456	152.4
5A	Cluster_3690|Contig1|original@325	155.7
5A	Cluster_2070|Contig2|complementarySeq@1601	165.9
5A	Cluster_2070|Contig2|likelySeq@1601	165.9
5A	Cluster_11459|Contig1|likelySeq@1686	169.1
5A	Cluster_12318|Contig2|original@758	169.1
5A	Cluster_12318|Contig2|original@788	169.1
5A	Cluster_14438|Contig1|complementarySeq@1242	169.1
5A	Cluster_14438|Contig1|complementarySeq@1342	169.1
5A	Cluster_6609|Contig2|original@191	169.1
5A	Cluster_711|Contig2|original@341	169.1
5A	Cluster_716|Contig2|original@1733	169.1
5A	Cluster_7497|Contig2|original@393	169.1
5A	Cluster_9862|Contig1|original@399	169.1
5A	Cluster_1996|Contig1|original@66	169.5
5A	Cluster_716|Contig3|original@1398	169.5
5A	Cluster_20647|Contig1|complementarySeq@537	170.9
5A	Cluster_511|Contig2|original@184	170.9
5A	Cluster_511|Contig2|original@338	170.9
5A	Cluster_538|Contig2|original@250	170.9
5A	Cluster_538|Contig2|original@90	170.9
5A	cluster_singlet|EPO_015_140437441114744466+,55028+|original@199	170.9
5A	Cluster_3651|Contig1|complementarySeq@99	171.2
5A	Cluster_5208|Contig3|original@3434	171.2
5A	Cluster_527|Contig61|likelySeq@1580	171.2
5A	Cluster_527|Contig61|likelySeq@973	171.2
5A	Cluster_8479|Contig1|original@998	171.2
5A	cluster_singlet|EPO_078_Contig2554|original@1139	171.2
5A	Cluster_3157|Contig2|original@489	171.8
5A	Cluster_538|Contig4|likelySeq@927	171.8
5A	Cluster_630|Contig3|original@312	171.8
5A	Cluster_5947|Contig1|original@86	179.3
5A	Cluster_4095|Contig3|original@1099	179.6
5A	Cluster_4424|Contig1|complementarySeq@555	179.6
5A	Cluster_4424|Contig2|likelySeq@607	179.6
5A	Cluster_4424|Contig1|likelySeq@468	180.2
5A	Cluster_5758|Contig1|complementarySeq@1042	180.2
5A	Cluster_4095|Contig4|original@546	180.8
5A	Cluster_947|Contig11|original@644	180.8
5A	Cluster_947|Contig13|original@1475	180.8
5A	Cluster_947|Contig9|original@564	180.8
5A	Cluster_9524|Contig2|original@346	180.8
5A	Cluster_9524|Contig4|original@676	180.8
5A	Cluster_4309|Contig2|original@891	181.4
5A	Cluster_4309|Contig3|original@759	181.4
5A	Cluster_10485|Contig5|original@1378	182.4
5A	Cluster_10485|Contig6|original@1126	182.9
5A	Cluster_16554|Contig2|original@263	183.3
5A	Cluster_9308|Contig1|original@71	184.9
5A	Cluster_11012|Contig2|original@612	186
5A	Cluster_8076|Contig1|original@1054	189.3
5A	Cluster_20172|Contig2|original@437	191.1
5A	Cluster_4274|Contig1|original@701	198.5
5A	Cluster_4439|Contig3|original@411	198.5
5A	Cluster_4544|Contig1|likelySeq@837	198.5
5A	Cluster_4682|Contig3|original@287	198.9
5A	Cluster_34306|Contig1|less_than_5_individuals|original@172	202.4
5A	Cluster_13368|Contig1|likelySeq@1700	209.7
5A	Cluster_6955|Contig3|original@2236	217
5A	Cluster_19387|Contig2|original@295	218.8
5A	Cluster_5820|Contig1|complementarySeq@961	218.8
5A	Cluster_8398|Contig1|complementarySeq@1096	218.8
5A	Cluster_9169|Contig1|original@233	218.8
5A	Cluster_921|Contig2|original@140	218.8
5A	Cluster_3461|Contig1|original@428	220.4
5A	Cluster_6075|Contig1|likelySeq@1699	220.7
5A	Traes_5AL_1C01224F9@621	220.7
5A	Cluster_1128|Contig1|original@294	221.3
5A	Cluster_448|Contig2|original@348	221.3
5A	Cluster_448|Contig3|original@1524	221.3
5A	Cluster_7768|Contig1|original@1806	221.3
5A	Cluster_967|Contig1|original@1528	221.3
5A	Cluster_967|Contig3|original@584	221.3
5A	cluster_singlet|EPO_021_1179824421882|original@88	221.3
5A	Cluster_5294|Contig18|original@1983	223.5
5A	Cluster_861|Contig5|original@382	229.5
5A	Cluster_7698|Contig1|original@172	231.3
5A	Cluster_2984|Contig1|original@209	232.2
5A	Cluster_2068|Contig1|likelySeq@1284	235.6
5A	Cluster_239|Contig1|likelySeq@98	235.6
5A	Cluster_3449|Contig1|complementarySeq@286	235.6
5A	Cluster_3449|Contig1|likelySeq@770	235.6
5A	Cluster_9399|Contig1|complementarySeq@243	235.6
5A	Cluster_4918|Contig3|original@786	236.2
5A	Cluster_6278|Contig1|complementarySeq@1123	236.2
5A	Cluster_6278|Contig1|complementarySeq@1293	236.2
5A	Cluster_74|Contig5|original@1423	237.2
5A	Cluster_12209|Contig3|original@374	237.7
5A	Cluster_12209|Contig3|original@437	237.7
5A	Cluster_13043|Contig1|original@2171	237.7
5A	Cluster_1928|Contig2|complementarySeq@1957	237.7
5A	Cluster_1928|Contig2|likelySeq@1957	237.7
5A	Cluster_4791|Contig1|original@1098	237.7
5A	Cluster_4791|Contig2|original@928	237.7
5A	Cluster_4791|Contig4|original@115	237.7
5A	Cluster_4791|Contig8|original@3509	237.7
5A	Cluster_4036|Contig1|original@1464	238.4
5A	Cluster_5139|Contig1|likelySeq@857	239.9
5A	Cluster_5588|Contig1|complementarySeq@406	239.9
5A	Cluster_8716|Contig1|complementarySeq@262	239.9
5A	Cluster_8716|Contig1|likelySeq@262	239.9
5A	Cluster_8427|Contig2|original@238	240.3
5A	Cluster_5604|Contig3|original@1584	242.4
5A	Cluster_16125|Contig2|complementarySeq@483	243.3
5A	Cluster_16125|Contig2|likelySeq@483	243.3
5A	Cluster_25990|Contig2|original@500	243.3
5A	Cluster_5051|Contig1|likelySeq@1604	243.3
5A	Cluster_5604|Contig2|original@1816	243.3
5A	Cluster_5604|Contig4|original@633	243.3
5A	Cluster_5929|Contig4|original@680	243.3
5A	Cluster_5929|Contig7|original@2032	243.3
5A	Cluster_7429|Contig1|original@1025	243.3
5A	Cluster_318|Contig5|original@1678	244.2
5A	Cluster_340|Contig1|likelySeq@1257	244.2
5A	Cluster_340|Contig2|complementarySeq@1088	244.2
5A	Cluster_340|Contig5|complementarySeq@1339	244.2
5A	Cluster_6182|Contig1|original@232	244.2
5A	Cluster_13128|Contig1|original@886	244.5
5A	Cluster_403|Contig1|likelySeq@2034	244.5
5A	Cluster_5528|Contig1|complementarySeq@1761	244.5
5A	Cluster_5528|Contig1|likelySeq@1761	244.5
5A	Cluster_5828|Contig1|original@2423	244.5
5A	Cluster_6441|Contig2|complementarySeq@3036	244.5
5A	Cluster_10265|Contig3|original@484	245.1
5A	Cluster_1267|Contig3|original@1448	245.1
5A	Cluster_1267|Contig4|original@2186	245.1
5A	Cluster_14412|Contig2|original@160	245.1
5A	Cluster_1966|Contig2|original@509	245.1
5A	Cluster_5716|Contig1|original@450	245.1
5A	Cluster_6182|Contig2|original@330	245.1
5A	Cluster_6441|Contig2|likelySeq@1962	245.1
5A	Cluster_8769|Contig2|original@507	245.1
5A	Cluster_9934|Contig2|original@314	245.1
5A	Cluster_2235|Contig3|complementarySeq@916	245.4
5A	Cluster_2235|Contig6|likelySeq@802	245.4
5A	Cluster_340|Contig4|likelySeq@1263	245.4
5A	Cluster_4584|Contig2|original@1916	245.4
5A	Cluster_12837|Contig2|original@532	249.3
5A	Cluster_10872|Contig1|likelySeq@668	249.6
5A	Cluster_16940|Contig2|original@299	249.9
5A	Cluster_2906|Contig3|original@805	249.9
5A	Cluster_8833|Contig1|original@323	249.9
5A	Cluster_12906|Contig3|complementarySeq@748	250.3
5A	Cluster_5225|Contig1|original@1167	250.3
5A	Cluster_11865|Contig1|original@518	251.1
5A	Cluster_2906|Contig3|original@986	251.1
5A	Cluster_1114|Contig1|original@690	251.4
5A	Cluster_2091|Contig2|original@1111	251.4
5A	Cluster_2091|Contig3|original@1235	251.4
5A	Cluster_3630|Contig1|original@1092	252.2
5A	Cluster_18037|Contig1|likelySeq@334	252.9
5A	Cluster_5114|Contig10|original@2764	252.9
5A	Cluster_8367|Contig2|original@490	252.9
5A	Cluster_10206|Contig1|complementarySeq@168	253.2
5A	Cluster_10206|Contig1|likelySeq@168	253.2
5A	Cluster_5114|Contig6|original@406	253.2
5A	Cluster_180|Contig11|likelySeq@117	255.3
5A	Cluster_5148|Contig2|complementarySeq@242	255.3
5A	Cluster_6801|Contig1|likelySeq@765	255.8
5A	Cluster_8110|Contig2|original@928	255.8
5A	Cluster_15975|Contig1|original@472	256.3
5A	Cluster_3245|Contig2|original@244	256.3
5A	Cluster_5148|Contig2|likelySeq@635	256.3
5A	Cluster_939|Contig12|original@1971	256.3
5A	Cluster_253|Contig2|original@250	257.6
5A	Cluster_253|Contig3|original@2124	257.6
5A	Cluster_11674|Contig1|original@859	258.9
5A	Cluster_11674|Contig2|original@248	258.9
5A	Cluster_2204|Contig1|original@530	258.9
5A	Cluster_2406|Contig1|original@1505	258.9
5A	Cluster_189|Contig1|original@409	260.2
5A	Cluster_189|Contig6|original@945	260.2
5A	Cluster_10172|Contig2|original@1057	260.8
5A	Cluster_189|Contig1|original@307	260.8
5A	Cluster_2444|Contig2|original@139	261.1
5A	Cluster_15368|Contig1|complementarySeq@304	261.8
5A	Cluster_11126|Contig1|original@724	263.3
5A	Cluster_2663|Contig3|likelySeq@650	263.3
5A	Cluster_12374|Contig1|original@333	264.6
5A	Cluster_3031|Contig3|complementarySeq@283	264.6
5A	Cluster_3031|Contig3|likelySeq@283	264.6
5A	Cluster_9905|Contig3|complementarySeq@153	264.6
5A	Cluster_6308|Contig1|complementarySeq@589	264.9
5A	Cluster_9905|Contig2|complementarySeq@168	264.9
5A	Traes_5AL_173CCF772@253	264.9
5A	Cluster_1919|Contig1|original@798	265.6
5A	Cluster_9919|Contig2|original@300	267
5A	Cluster_3844|Contig2|original@732	267.3
5A	Cluster_762|Contig2|original@421	267.3
5A	Cluster_654|Contig2|original@909	269
5A	Cluster_419|Contig5|original@2135	271
5A	Cluster_12772|Contig3|original@959	271.4
5A	Cluster_1873|Contig1|original@2142	271.4
5A	Cluster_1873|Contig2|original@2296	271.4
5A	Cluster_1873|Contig2|original@2344	271.4
5A	Cluster_419|Contig3|original@1847	271.4
5A	Cluster_419|Contig4|original@1623	271.4
5A	Cluster_843|Contig2|original@1364	271.4
5A	Cluster_843|Contig5|original@898	271.4
5A	Cluster_1194|Contig4|original@319	273.2
5A	Cluster_1194|Contig5|original@3229	273.2
5A	cluster_singlet|EPO_094_130753296677|original@165	273.6
5A	Cluster_173|Contig3|original@157	274.2
5A	Cluster_22211|Contig1|original@196	274.6
5A	Cluster_2200|Contig1|complementarySeq@209	282.5
5A	Cluster_3359|Contig1|original@576	282.5
5A	Cluster_7305|Contig1|original@642	282.5
5A	Cluster_7305|Contig2|likelySeq@1057	282.5
5A	Cluster_8776|Contig2|original@154	282.5
5A	Cluster_8776|Contig2|original@291	282.5
5A	Cluster_6105|Contig1|complementarySeq@621	291.1
5A	Cluster_6105|Contig2|original@293	291.1
5A	Cluster_8415|Contig2|original@497	297.4
5A	Cluster_149|Contig7|original@766	299.8
5A	Cluster_149|Contig8|complementarySeq@315	299.8
5A	Cluster_10125|Contig2|likelySeq@289	300.5
5A	Cluster_10513|Contig1|complementarySeq@680	300.5
5A	Cluster_1448|Contig2|original@516	300.5
5A	Cluster_149|Contig3|original@533	300.5
5A	Cluster_16375|Contig1|complementarySeq@434	300.5
5A	Cluster_343|Contig2|complementarySeq@195	300.5
5A	Cluster_343|Contig2|likelySeq@195	300.5
5A	Cluster_343|Contig2|likelySeq@420	300.5
5A	Cluster_343|Contig5|original@268	300.5
5A	Cluster_5682|Contig1|original@806	300.5
5A	Cluster_731|Contig2|original@3784	300.5
5A	Cluster_8878|Contig1|original@531	300.5
5A	Cluster_9648|Contig1|original@660	300.5
5A	Cluster_9648|Contig3|original@3333	300.5
5A	Traes_5AL_106BEC5D4@221	300.5
5A	Cluster_265|Contig1|complementarySeq@300	301.1
5A	Cluster_265|Contig1|likelySeq@300	301.1
5A	Cluster_8099|Contig1|complementarySeq@451	301.1
5A	Cluster_200|Contig5|complementarySeq@86	303.1
5A	Cluster_9940|Contig1|complementarySeq@104	303.1
5A	Cluster_11232|Contig3|original@156	304.7
5A	Cluster_13017|Contig1|original@1145	304.7
5A	Cluster_13017|Contig2|original@435	304.7
5A	Cluster_17030|Contig1|complementarySeq@1327	305.6
5A	Cluster_4331|Contig1|original@244	305.6
5A	Cluster_8932|Contig1|complementarySeq@194	306.5
5A	Cluster_5491|Contig2|original@60	308.1
5A	Cluster_4233|Contig2|original@466	309
5A	Cluster_6432|Contig2|original@549	309
5A	Cluster_6432|Contig1|original@938	309.3
5A	Cluster_9604|Contig1|original@1851	309.3
5A	Cluster_2994|Contig2|original@299	316.2
5A	Cluster_9010|Contig1|likelySeq@1971	316.2
5A	Cluster_7389|Contig1|complementarySeq@816	316.9
5A	Cluster_7675|Contig1|likelySeq@1445	316.9
5A	Cluster_3413|Contig3|original@264	318.4
5A	Cluster_2874|Contig1|original@470	319.6
5A	Cluster_10385|Contig1|original@818	321.5
5A	Cluster_14396|Contig1|original@378	321.5
5A	Cluster_5054|Contig1|original@99	321.5
5A	Cluster_655|Contig1|complementarySeq@183	321.5
5A	Cluster_13231|Contig1|original@1576	322.1
5A	Cluster_4440|Contig1|original@155	322.4
5A	Cluster_4440|Contig1|original@297	322.4
5A	Cluster_10226|Contig2|original@335	324.9
5A	Cluster_10226|Contig3|original@627	324.9
5A	Cluster_1220|Contig1|likelySeq@164	331.2
5A	Cluster_16143|Contig1|original@264	331.6
5A	Cluster_16143|Contig2|original@263	331.6
5A	Cluster_8412|Contig2|original@468	333.6
5A	Cluster_15055|Contig1|original@416	334.1
5A	Cluster_6663|Contig1|original@129	334.1
5A	Cluster_1044|Contig2|original@2555	334.8
5A	Cluster_1044|Contig3|original@515	334.8
5A	Cluster_1044|Contig5|original@224	334.8
5A	Cluster_13490|Contig1|original@1111	334.8
5A	Cluster_4998|Contig2|original@487	334.8
5A	Cluster_4998|Contig5|original@484	334.8
5A	Cluster_4998|Contig6|original@3030	334.8
5A	Cluster_13797|Contig1|likelySeq@211	335.5
5A	Cluster_2989|Contig5|likelySeq@1289	338.3
5A	Cluster_8138|Contig5|original@1115	338.3
5A	Cluster_1890|Contig1|likelySeq@319	338.7
